year,country,grouping,imports_total,exports_total,imports_intra,exports_intra,imports_USA,exports_USA,imports_CAN,exports_CAN,imports_MEX,exports_MEX
2002,MEX,87,16909085147,29785121194,13049104147,28838295876,11520776572,26489030070,1528327575,2349265806,-1,-1
2002,MEX,88_89,694797812,428364525,588422780,394577670,551493379,381449080,36929401,13128590,-2,-2
2002,MEX,90_97,7999301300,13287189399,5351223835,12624311037,5228801589,11819861860,122422246,804449177,-8,-8
2002,MEX,all,340926382663,355084367463,240917171246,317558267019,231798082853,301208066298,9119088393,16350200721,-2,-2
2002,USA,01_05,16468932366,12016219552,6341294472,3616685559,-5,-5,5495963039,1407328039,845331433,2209357520
2002,USA,06_15,16565305096,27856594090,5746061948,8323888708,-10,-10,2574459505,4184032054,3171602443,4139856654
2002,USA,16_24,25499674691,20517193268,8051947840,6212532127,-9,-9,5174238779,4272691025,2877709061,1939841102
2002,USA,25_26,3849598872,2965657920,1316686365,1107038262,-2,-2,1080851061,808094378,235835304,298943884
2002,USA,2709,83191096165,163489728,23301735096,91854419,-1,-1,11539253195,90363123,11762481901,1491296
2002,USA,28_38,72032887867,71067605622,10432296747,18688531646,-11,-11,8430247036,12004378420,2002049711,6684153226
2002,USA,39_40,31350320034,35483330321,12771816205,20674702187,-2,-2,9767400204,9975176720,3004416001,10699525467
2002,USA,41_43,11032742059,3410446975,647612166,990108361,-3,-3,305577789,255603645,342034377,734504716
2002,USA,44_49,38815503416,25524699966,24644060374,11971058149,-6,-6,23279254329,7847711781,1364806045,4123346368
2002,USA,50_63,81226798402,21353989878,13399237446,10415615733,-14,-14,3663398886,3303684803,9735838560,7111930930
2002,USA,64_67,22777028038,976059247,607796385,377660867,-4,-4,235542825,248015483,372253560,129645384
2002,USA,68_71,37331308047,17314963257,6424278754,4695267407,-4,-4,3785777259,3149773994,2638501495,1545493413
2002,USA,72_83,49061649322,33114950005,20566535272,20060410447,-12,-12,14219993972,11041439688,6346541300,9018970759
2002,USA,84_85,310987950257,247022104143,86111530012,86083923084,-2,-2,27921711481,47641028569,58189818531,38442894515
2002,USA,86,1715722404,1069640442,799051982,605139670,-1,-1,329520477,482980747,469531505,122158923
2002,USA,87,152346809308,59954160686,79778253046,45813642065,-1,-1,53289222976,34292865493,26489030070,11520776572
2002,USA,88_89,24213781943,50714791959,6254435305,2959081268,-2,-2,5872986225,2407587889,381449080,551493379
2002,USA,90_97,106093012777,56020196986,20481163871,15158772407,-8,-8,8661302011,9929970818,11819861860,5228801589
2002,USA,all,2367078298710,1488550830544,741969484533,553864848829,-2,-2,440761418235,322066765976,301208066298,231798082853
2003,CAN,01_05,2641458390,7550296854,1462441792,4923710126,1458203842,4728790413,-5,-5,4237950,194919713
2003,CAN,06_15,6521686954,7576334179,4851464646,3163608440,4560568500,2697123775,-10,-10,290896146,466484665
2003,CAN,16_24,7486086695,6824273197,4799725081,6020448234,4681347731,5927738548,-9,-9,118377350,92709686
2003,CAN,25_26,1775348964,3053821790,931711351,1274399726,890067145,1253329644,-2,-2,41644206,21070082
2003,CAN,2709,10003079248,14662081714,427922503,14614200098,155462747,14614200098,-1,-1,272459756,0
2003,CAN,28_38,20062366663,13150484483,13446111127,9577745580,13291021644,9384607650,-11,-11,155089483,193137930
2003,CAN,39_40,12704966934,11602566309,10592924387,10850426318,10478959375,10646390510,-2,-2,113965012,204035808
2003,CAN,41_43,1281506660,658301830,296504992,293137549,267597373,286340200,-3,-3,28907619,6797349
2003,CAN,44_49,10065967988,30314003378,8472859377,23761510117,8431968830,23546271083,-6,-6,40890547,215239034
2003,CAN,50_63,8898256477,4281777705,3657195085,3775708997,3320958221,3666184930,-14,-14,336236864,109524067
2003,CAN,64_67,1778627207,240314528,269747780,211245782,262027803,210313242,-4,-4,7719977,932540
2003,CAN,68_71,4986169756,5441587406,3330045024,3607658487,3230175274,3589003328,-4,-4,99869750,18655159
2003,CAN,72_83,15666956107,18533484723,11548032999,14927241348,11289734612,14515892464,-12,-12,258298387,411348884
2003,CAN,84_85,72493696056,35808108620,52381389392,28025685021,48812408274,27127129672,-2,-2,3568981118,898555349
2003,CAN,86,877450330,591305686,820097386,473613893,805691393,463658809,-1,-1,14405993,9955084
2003,CAN,87,45294004563,56389543074,38502903272,54414357694,36084038586,53338569635,-1,-1,2418864686,1075788059
2003,CAN,88_89,4252635786,9277392115,2086349823,6847628578,2074060829,6819787195,-2,-2,12288994,27841383
2003,CAN,90_97,18183350543,10446705407,11447431511,8865679465,10535686145,8737335032,-8,-8,911745366,128344433
2003,CAN,all,516717670106,564778109731,357705266746,476249949337,340123553385,467914800455,-2,-2,17581713361,8335148882
2003,MEX,01_05,3160112343,1476747661,2476144063,1081725604,2281224350,1077487654,194919713,4237950,-5,-5
2003,MEX,06_15,5556945642,4852508314,4852989441,4127118205,4386504776,3836222059,466484665,290896146,-10,-10
2003,MEX,16_24,3214083464,3932350883,2276680893,3240199366,2183971207,3121822016,92709686,118377350,-9,-9
2003,MEX,25_26,730593765,768428761,287337054,316125659,266266972,274481453,21070082,41644206,-2,-2
2003,MEX,2709,37136021,18059117378,47384,15148331518,47384,14875871762,0,272459756,-1,-1
2003,MEX,28_38,11931939289,5172240052,7481957129,2168553091,7288819199,2013463608,193137930,155089483,-11,-11
2003,MEX,39_40,13474211898,4109470986,11502199587,3410049509,11298163779,3296084497,204035808,113965012,-2,-2
2003,MEX,41_43,1342910278,466631801,798979039,403791800,792181690,374884181,6797349,28907619,-3,-3
2003,MEX,44_49,5594590675,1702008246,4280905444,1426023708,4065666410,1385133161,215239034,40890547,-6,-6
2003,MEX,50_63,9582290696,9924104398,6789277605,9431770285,6679753538,9095533421,109524067,336236864,-14,-14
2003,MEX,64_67,527284062,387761426,111890920,368889691,110958380,361169714,932540,7719977,-4,-4
2003,MEX,68_71,2466545763,3101877416,1502832140,2800652184,1484176981,2700782434,18655159,99869750,-4,-4
2003,MEX,72_83,12578818847,7183696282,9426938477,6002163384,9015589593,5743864997,411348884,258298387,-12,-12
2003,MEX,84_85,63740091555,71414068322,38116691954,65012210083,37218136605,61443228965,898555349,3568981118,-2,-2
2003,MEX,86,241581178,244917027,226130699,237029839,216175615,222623846,9955084,14405993,-1,-1
2003,MEX,87,15502514889,28998866692,11124221683,27940022809,10048433624,25521158123,1075788059,2418864686,-1,-1
2003,MEX,88_89,986112494,336700178,796200474,281735594,768359091,269446600,27841383,12288994,-2,-2
2003,MEX,90_97,8262444505,14307631782,5428015561,13330182905,5299671128,12418437539,128344433,911745366,-8,-8
2003,MEX,all,350226506503,374872668608,241162119665,333141804494,232826970783,315560091133,8335148882,17581713361,-2,-2
2003,USA,01_05,17140091261,13551730645,5806278067,3739428192,-5,-5,4728790413,1458203842,1077487654,2281224350
2003,USA,06_15,18491899523,31969920469,6533345834,8947073276,-10,-10,2697123775,4560568500,3836222059,4386504776
2003,USA,16_24,29037158991,21654761077,9049560564,6865318938,-9,-9,5927738548,4681347731,3121822016,2183971207
2003,USA,25_26,4042838844,3237122723,1527811097,1156334117,-2,-2,1253329644,890067145,274481453,266266972
2003,USA,2709,106194407782,208834884,29490071860,155510131,-1,-1,14614200098,155462747,14875871762,47384
2003,USA,28_38,85893132595,78974688312,11398071258,20579840843,-11,-11,9384607650,13291021644,2013463608,7288819199
2003,USA,39_40,34992599461,37825120750,13942475007,21777123154,-2,-2,10646390510,10478959375,3296084497,11298163779
2003,USA,41_43,11439207697,3737834015,661224381,1059779063,-3,-3,286340200,267597373,374884181,792181690
2003,USA,44_49,40717408060,26565108666,24931404244,12497635240,-6,-6,23546271083,8431968830,1385133161,4065666410
2003,USA,50_63,87199281178,22111412610,12761718351,10000711759,-14,-14,3666184930,3320958221,9095533421,6679753538
2003,USA,64_67,23010120265,966985882,571482956,372986183,-4,-4,210313242,262027803,361169714,110958380
2003,USA,68_71,39731385117,19088618012,6289785762,4714352255,-4,-4,3589003328,3230175274,2700782434,1484176981
2003,USA,72_83,49384314495,36109454758,20259757461,20305324205,-12,-12,14515892464,11289734612,5743864997,9015589593
2003,USA,84_85,331713351334,246731366778,88570358637,86030544879,-2,-2,27127129672,48812408274,61443228965,37218136605
2003,USA,86,2083431693,1625546384,686282655,1021867008,-1,-1,463658809,805691393,222623846,216175615
2003,USA,87,153251615379,61269030244,78859727758,46132472210,-1,-1,53338569635,36084038586,25521158123,10048433624
2003,USA,88_89,24271875188,46056634646,7089233795,2842419920,-2,-2,6819787195,2074060829,269446600,768359091
2003,USA,90_97,113931526904,59488387893,21155772571,15835357273,-8,-8,8737335032,10535686145,12418437539,5299671128
2003,USA,all,2574793807437,1549410933915,783474891588,572950524168,-2,-2,467914800455,340123553385,315560091133,232826970783
2004,CAN,01_05,2661673451,8335125815,1446919695,5373697587,1441500955,4948936179,-5,-5,5418740,424761408
2004,CAN,06_15,6986977813,9927701584,5085240569,3771567849,4763316119,3120465743,-10,-10,321924450,651102106
2004,CAN,16_24,8125010857,7622669683,5166237238,6648314440,5037690321,6537418158,-9,-9,128546917,110896282
2004,CAN,25_26,2191718046,3869839581,1166433106,1326447825,1116825378,1277107272,-2,-2,49607728,49340553
2004,CAN,2709,11821978859,19494326842,764829070,19471805722,438127664,19471805722,-1,-1,326701406,0
2004,CAN,28_38,22999101689,16814645009,14825459302,11932792841,14644345253,11709463134,-11,-11,181114049,223329707
2004,CAN,39_40,14308770248,13486973422,11828420480,12513854841,11671025169,12211319297,-2,-2,157395311,302535544
2004,CAN,41_43,1405409838,728976209,339428562,310670405,298393702,302424496,-3,-3,41034860,8245909
2004,CAN,44_49,11031241372,36443439377,9160455202,28995987679,9118307148,28734813874,-6,-6,42148054,261173805
2004,CAN,50_63,9920797757,4506116218,3915131952,3912938323,3530510792,3778431824,-14,-14,384621160,134506499
2004,CAN,64_67,1953755002,267249502,298664699,230045879,288860727,229013400,-4,-4,9803972,1032479
2004,CAN,68_71,6474236098,7144754687,4159081329,4097290021,4048153957,4068244292,-4,-4,110927372,29045729
2004,CAN,72_83,20479633742,24558540871,14172124676,19528896485,13837461695,18849230500,-12,-12,334662981,679665985
2004,CAN,84_85,83280566418,41223297167,58979320363,32127783046,54119157280,31014700101,-2,-2,4860163083,1113082945
2004,CAN,86,870887338,703581015,803468183,646587369,790512531,551738912,-1,-1,12955652,94848457
2004,CAN,87,48626990738,62664369037,41391488293,60724787866,39088010850,59695166178,-1,-1,2303477443,1029621688
2004,CAN,88_89,4708731828,8788079353,2357690876,5878543788,2349459122,5866797653,-2,-2,8231754,11746135
2004,CAN,90_97,20938069309,11836203943,13034557270,9717454845,11932979050,9563473731,-8,-8,1101578220,153981114
2004,CAN,all,590513217970,659567097810,400514812831,547650387807,379577393291,536777627717,-2,-2,20937419540,10872760090
2004,MEX,01_05,3510295766,1706908843,2641513930,1273626041,2216752522,1268207301,424761408,5418740,-5,-5
2004,MEX,06_15,6187334341,5561319903,5117594398,4800024370,4466492292,4478099920,651102106,321924450,-10,-10
2004,MEX,16_24,3595162824,4408813559,2470989514,3626489728,2360093232,3497942811,110896282,128546917,-9,-9
2004,MEX,25_26,962274022,1499991347,352786403,439590401,303445850,389982673,49340553,49607728,-2,-2
2004,MEX,2709,10350,22976240175,10350,18916643080,10350,18589941674,0,326701406,-1,-1
2004,MEX,28_38,14080412316,6404018364,8929541635,2808400906,8706211928,2627286857,223329707,181114049,-11,-11
2004,MEX,39_40,14719362871,5147169804,12320831297,4223610613,12018295753,4066215302,302535544,157395311,-2,-2
2004,MEX,41_43,1608917436,500415490,1008279838,427156342,1000033929,386121482,8245909,41034860,-3,-3
2004,MEX,44_49,6185924855,1893363650,4729474508,1592871582,4468300703,1550723528,261173805,42148054,-6,-6
2004,MEX,50_63,9464853005,10190184848,6384216400,9411376120,6249709901,9026754960,134506499,384621160,-14,-14
2004,MEX,64_67,520653915,372425349,82767545,352513201,81735066,342709229,1032479,9803972,-4,-4
2004,MEX,68_71,2750496400,3832782331,1630575996,3449604309,1601530267,3338676937,29045729,110927372,-4,-4
2004,MEX,72_83,15837977283,10279019973,11109870134,8268753129,10430204149,7934090148,679665985,334662981,-12,-12
2004,MEX,84_85,78367156188,83420954422,43125991498,75725878236,42012908553,70865715153,1113082945,4860163083,-2,-2
2004,MEX,86,436830640,500620091,343213121,492422184,248364664,479466532,94848457,12955652,-1,-1
2004,MEX,87,17309386079,29980303422,11880882484,28658812389,10851260796,26355334946,1029621688,2303477443,-1,-1
2004,MEX,88_89,1477105915,254805148,997264744,225644183,985518609,217412429,11746135,8231754,-2,-2
2004,MEX,90_97,9541137172,15437256125,5724100611,13812270598,5570119497,12710692378,153981114,1101578220,-8,-8
2004,MEX,all,410543089283,433271896099,265975597810,379553858620,255102837720,358616439080,10872760090,20937419540,-2,-2
2004,USA,01_05,18603742969,10796438749,6217143480,3658253477,-5,-5,4948936179,1441500955,1268207301,2216752522
2004,USA,06_15,20915988373,36184298044,7598565663,9229808411,-10,-10,3120465743,4763316119,4478099920,4466492292
2004,USA,16_24,31519249800,22308007441,10035360969,7397783553,-9,-9,6537418158,5037690321,3497942811,2360093232
2004,USA,25_26,4993708451,4140406110,1667089945,1420271228,-2,-2,1277107272,1116825378,389982673,303445850
2004,USA,2709,142367242845,630597184,38061747396,438138014,-1,-1,19471805722,438127664,18589941674,10350
2004,USA,28_38,93191385350,93375704832,14336749991,23350557181,-11,-11,11709463134,14644345253,2627286857,8706211928
2004,USA,39_40,40845905080,42794927826,16277534599,23689320922,-2,-2,12211319297,11671025169,4066215302,12018295753
2004,USA,41_43,12848512880,4092438653,688545978,1298427631,-3,-3,302424496,298393702,386121482,1000033929
2004,USA,44_49,49619369176,28954886159,30285537402,13586607851,-6,-6,28734813874,9118307148,1550723528,4468300703
2004,USA,50_63,94248558539,23512505045,12805186784,9780220693,-14,-14,3778431824,3530510792,9026754960,6249709901
2004,USA,64_67,24180638206,974073478,571722629,370595793,-4,-4,229013400,288860727,342709229,81735066
2004,USA,68_71,46469157953,22067158982,7406921229,5649684224,-4,-4,4068244292,4048153957,3338676937,1601530267
2004,USA,72_83,70877097629,42934918039,26783320648,24267665844,-12,-12,18849230500,13837461695,7934090148,10430204149
2004,USA,84_85,392899207806,278700980523,101880415254,96132065833,-2,-2,31014700101,54119157280,70865715153,42012908553
2004,USA,86,3035314104,1714225318,1031205444,1038877195,-1,-1,551738912,790512531,479466532,248364664
2004,USA,87,168164444299,68320892051,86050501124,49939271646,-1,-1,59695166178,39088010850,26355334946,10851260796
2004,USA,88_89,23763000828,49448591564,6084210082,3334977731,-2,-2,5866797653,2349459122,217412429,985518609
2004,USA,90_97,125575148676,68426244090,22274166109,17503098547,-8,-8,9563473731,11932979050,12710692378,5570119497
2004,USA,all,3004055992053,1745035996633,895394066797,634680231011,-2,-2,536777627717,379577393291,358616439080,255102837720
2005,CAN,01_05,2983191904,8951565462,1638639496,5839852374,1633691043,5544919547,-5,-5,4948453,294932827
2005,CAN,06_15,7843545151,9415256248,5635739474,3725923548,5249554926,3182567703,-10,-10,386184548,543355845
2005,CAN,16_24,9006839434,7878542349,5726247591,6790417393,5563439958,6655620650,-9,-9,162807633,134796743
2005,CAN,25_26,2466933813,4870118930,1568618295,1628738455,1521741934,1554677671,-2,-2,46876361,74060784
2005,CAN,2709,17049321224,24938689405,1351346415,24925491518,710431860,24925491518,-1,-1,640914555,0
2005,CAN,28_38,25477914549,20025207390,16390661762,14092827308,16172832139,13857777866,-11,-11,217829623,235049442
2005,CAN,39_40,16436124567,15445219527,13382421600,14356850623,13175267319,13949244809,-2,-2,207154281,407605814
2005,CAN,41_43,1521708754,822360104,375405522,327217729,324701587,304600220,-3,-3,50703935,22617509
2005,CAN,44_49,11849020307,37056189984,9698327387,29741905822,9642549566,29439699948,-6,-6,55777821,302205874
2005,CAN,50_63,11321990309,4367465127,4209822774,3795041153,3810472923,3650339856,-14,-14,399349851,144701297
2005,CAN,64_67,2130239733,299294989,325220029,263099700,315423801,261697754,-4,-4,9796228,1401946
2005,CAN,68_71,7611144873,7928134113,4109395975,4038397977,3988131635,4014664494,-4,-4,121264340,23733483
2005,CAN,72_83,24205800379,28141236169,16578980366,22452966695,16180129561,21717840216,-12,-12,398850805,735126479
2005,CAN,84_85,94426661658,46210851654,65830358147,35513744054,60411640665,34178586236,-2,-2,5418717482,1335157818
2005,CAN,86,977114529,696882647,887137099,585111563,847857449,547393110,-1,-1,39279650,37718453
2005,CAN,87,53905157109,65685296969,45388449543,63869375041,42671015304,62305723026,-1,-1,2717434239,1563652015
2005,CAN,88_89,5996829143,9545022344,3412990738,6504875458,3397566115,6498355729,-2,-2,15424623,6519729
2005,CAN,90_97,23078306602,12737797341,13947841881,10309875466,12782647298,10122298104,-8,-8,1165194583,187577362
2005,CAN,all,677033590633,743986222583,448445352531,618362066861,424115529986,605823312281,-2,-2,24329822545,12538754580
2005,MEX,01_05,4262893280,1643741464,3142840191,1145137793,2847907364,1140189340,294932827,4948453,-5,-5
2005,MEX,06_15,6024522614,6001730244,5110997647,5310544792,4567641802,4924360244,543355845,386184548,-10,-10
2005,MEX,16_24,4074554398,5270062918,2876546611,4290652854,2741749868,4127845221,134796743,162807633,-9,-9
2005,MEX,25_26,1234661135,1654655967,443214049,576473886,369153265,529597525,74060784,46876361,-2,-2
2005,MEX,2709,52611,30319680939,52611,24533221304,52611,23892306749,0,640914555,-1,-1
2005,MEX,28_38,15482378675,6492715599,10007150861,2974925764,9772101419,2757096141,235049442,217829623,-11,-11
2005,MEX,39_40,16724722918,5879441093,13635371968,4870714990,13227766154,4663560709,407605814,207154281,-2,-2
2005,MEX,41_43,1727991101,569867685,927841796,476726277,905224287,426022342,22617509,50703935,-3,-3
2005,MEX,44_49,6735430103,2452399448,5104455472,1853843619,4802249598,1798065798,302205874,55777821,-6,-6
2005,MEX,50_63,9286433260,9915814514,6105617240,9311972698,5960915943,8912622847,144701297,399349851,-14,-14
2005,MEX,64_67,557588665,371365617,72961124,336952974,71559178,327156746,1401946,9796228,-4,-4
2005,MEX,68_71,2843498450,4319396231,1470329579,3931195836,1446596096,3809931496,23733483,121264340,-4,-4
2005,MEX,72_83,17911190209,11514495064,12119189556,9239119464,11384063077,8840268659,735126479,398850805,-12,-12
2005,MEX,84_85,85796258680,87788664815,44938571608,78892878971,43603413790,73474161489,1335157818,5418717482,-2,-2
2005,MEX,86,609624075,600231169,389005858,592200305,351287405,552920655,37718453,39279650,-1,-1
2005,MEX,87,20388446842,33113441911,13807722858,30953042730,12244070843,28235608491,1563652015,2717434239,-1,-1
2005,MEX,88_89,1354073705,442032278,1064095154,408282413,1057575425,392857790,6519729,15424623,-2,-2
2005,MEX,90_97,10684598251,17420571160,5643811841,15097957468,5456234479,13932762885,187577362,1165194583,-8,-8
2005,MEX,all,458409321103,477437229767,286627764817,413241616854,274089010237,388911794309,12538754580,24329822545,-2,-2
2005,USA,01_05,19691528315,12716514275,6685108887,4481598407,-5,-5,5544919547,1633691043,1140189340,2847907364
2005,USA,06_15,22681234679,34528285367,8106927947,9817196728,-10,-10,3182567703,5249554926,4924360244,4567641802
2005,USA,16_24,34584653440,23641951824,10783465871,8305189826,-9,-9,6655620650,5563439958,4127845221,2741749868
2005,USA,25_26,6620915524,5795610403,2084275196,1890895199,-2,-2,1554677671,1521741934,529597525,369153265
2005,USA,2709,188715040809,1084816025,48817798267,710484471,-1,-1,24925491518,710431860,23892306749,52611
2005,USA,28_38,104561186112,100104847747,16614874007,25944933558,-11,-11,13857777866,16172832139,2757096141,9772101419
2005,USA,39_40,48050746825,47838347133,18612805518,26403033473,-2,-2,13949244809,13175267319,4663560709,13227766154
2005,USA,41_43,13752529674,4182826885,730622562,1229925874,-3,-3,304600220,324701587,426022342,905224287
2005,USA,44_49,52072139202,30886092751,31237765746,14444799164,-6,-6,29439699948,9642549566,1798065798,4802249598
2005,USA,50_63,104017923105,23647191833,12562962703,9771388866,-14,-14,3650339856,3810472923,8912622847,5960915943
2005,USA,64_67,25804485360,1073695336,588854500,386982979,-4,-4,261697754,315423801,327156746,71559178
2005,USA,68_71,51821424458,25905208680,7824595990,5434727731,-4,-4,4014664494,3988131635,3809931496,1446596096
2005,USA,72_83,81540405195,50628361662,30558108875,27564192638,-12,-12,21717840216,16180129561,8840268659,11384063077
2005,USA,84_85,437961143259,301774981055,107652747725,104015054455,-2,-2,34178586236,60411640665,73474161489,43603413790
2005,USA,86,3332080814,2155371745,1100313765,1199144854,-1,-1,547393110,847857449,552920655,351287405
2005,USA,87,178226770215,77724894881,90541331517,54915086147,-1,-1,62305723026,42671015304,28235608491,12244070843
2005,USA,88_89,24169325176,55860669456,6891213519,4455141540,-2,-2,6498355729,3397566115,392857790,1057575425
2005,USA,90_97,135137879282,74169081355,24055060989,18238881777,-8,-8,10122298104,12782647298,13932762885,5456234479
2005,USA,all,3415443930504,1916201576100,994735106590,698204540223,-2,-2,605823312281,424115529986,388911794309,274089010237
2006,CAN,01_05,3312157347,8829070704,1918976458,5951781179,1914084504,5701852152,-5,-5,4891954,249929027
2006,CAN,06_15,8729064483,11415272825,6273423637,4611870238,5809910019,3897840747,-10,-10,463513618,714029491
2006,CAN,16_24,10632694342,8374298665,6678758826,7272036651,6346728380,7061964213,-9,-9,332030446,210072438
2006,CAN,25_26,3240400899,5850861308,2098299573,1703767054,2024381777,1649954831,-2,-2,73917796,53812223
2006,CAN,2709,21238817126,34178527236,1692257869,34107219241,849597741,34107219241,-1,-1,842660128,0
2006,CAN,28_38,29291932282,22356453166,18038878745,16038681395,17771678467,15751250511,-11,-11,267200278,287430884
2006,CAN,39_40,17858157850,16507523182,14352470185,15216246609,14140062422,14692308708,-2,-2,212407763,523937901
2006,CAN,41_43,1620817712,877004160,382506601,344836206,354627309,322961256,-3,-3,27879292,21874950
2006,CAN,44_49,12865651267,35997005955,10493934431,28181235521,10448655458,27792387641,-6,-6,45278973,388847880
2006,CAN,50_63,12533644524,4253887278,4433821853,3619601095,4006327440,3473762789,-14,-14,427494413,145838306
2006,CAN,64_67,2402959309,335116207,373543548,282097713,364839777,280250186,-4,-4,8703771,1847527
2006,CAN,68_71,9420861658,10001833675,5327053464,4987252083,5113147944,4951604647,-4,-4,213905520,35647436
2006,CAN,72_83,27440470158,36345457844,18922556344,28445368390,18535408904,27540753468,-12,-12,387147440,904614922
2006,CAN,84_85,103790160021,49635019721,70710270248,37423000919,64427902921,35856862669,-2,-2,6282367327,1566138250
2006,CAN,86,1195102190,737541453,1048301300,569285809,1024306368,519229762,-1,-1,23994932,50056047
2006,CAN,87,59274862016,65951821859,49290732366,63932348577,46090332000,62140235863,-1,-1,3200400366,1792112714
2006,CAN,88_89,6509843124,10203145258,3624591648,5697469104,3602300332,5621088010,-2,-2,22291316,76381094
2006,CAN,90_97,25671738809,13510747270,15420142353,10631240033,14142833171,10413909513,-8,-8,1277309182,217330520
2006,CAN,all,757305278713,799750813339,489932950898,650650226591,461477058013,635458350014,-2,-2,28455892885,15191876577
2006,MEX,01_05,4474017176,1812010861,3437521916,1311066458,3187592889,1306174504,249929027,4891954,-5,-5
2006,MEX,06_15,6993408980,6571564785,5996511173,5748611531,5282481682,5285097913,714029491,463513618,-10,-10
2006,MEX,16_24,4804334352,6415435099,3344676073,5388114127,3134603635,5056083681,210072438,332030446,-9,-9
2006,MEX,25_26,1746198529,1881000701,616090459,568443723,562278236,494525927,53812223,73917796,-2,-2
2006,MEX,2709,287151,37918227517,286200,31871512429,286200,31028852301,0,842660128,-1,-1
2006,MEX,28_38,17790460918,6980273787,11405453869,3311023261,11118022985,3043822983,287430884,267200278,-11,-11
2006,MEX,39_40,18746333536,6286078686,15140160425,5140243463,14616222524,4927835700,523937901,212407763,-2,-2
2006,MEX,41_43,1582531072,578240427,712597276,458615830,690722326,430736538,21874950,27879292,-3,-3
2006,MEX,44_49,7465083329,2423723585,5654748653,2021170533,5265900773,1975891560,388847880,45278973,-6,-6
2006,MEX,50_63,10115158305,8886609163,5850598511,8327884044,5704760205,7900389631,145838306,427494413,-14,-14
2006,MEX,64_67,627441173,386623374,86089754,352269784,84242227,343566013,1847527,8703771,-4,-4
2006,MEX,68_71,3328048498,6047730013,1715817488,5484633381,1680170052,5270727861,35647436,213905520,-4,-4
2006,MEX,72_83,22321206822,13389562132,14266701671,10172161560,13362086749,9785014120,904614922,387147440,-12,-12
2006,MEX,84_85,98753606928,101866792718,49400475645,90323476289,47834337395,84041108962,1566138250,6282367327,-2,-2
2006,MEX,86,637028378,843177222,532334917,837862398,482278870,813867466,50056047,23994932,-1,-1
2006,MEX,87,23385934204,40420621910,15533529781,37313274776,13741417067,34112874410,1792112714,3200400366,-1,-1
2006,MEX,88_89,2378584866,596418345,1953794363,570732049,1877413269,548440733,76381094,22291316,-2,-2
2006,MEX,90_97,14323858561,19153383709,6217547339,16417447377,6000216819,15140138195,217330520,1277309182,-8,-8
2006,MEX,all,532260579412,555072358452,318276736854,478687350023,303084860277,450231457138,15191876577,28455892885,-2,-2
2006,USA,01_05,20504768937,13697413615,7008026656,5101677393,-5,-5,5701852152,1914084504,1306174504,3187592889
2006,USA,06_15,25553001742,38198135493,9182938660,11092391701,-10,-10,3897840747,5809910019,5285097913,5282481682
2006,USA,16_24,40226478865,25689950116,12118047894,9481332015,-9,-9,7061964213,6346728380,5056083681,3134603635
2006,USA,25_26,6905290326,7794694092,2144480758,2586660013,-2,-2,1649954831,2024381777,494525927,562278236
2006,USA,2709,234027232346,1222567540,65136071542,849883941,-1,-1,34107219241,849597741,31028852301,286200
2006,USA,28_38,114455628592,110758595106,18795073494,28889701452,-11,-11,15751250511,17771678467,3043822983,11118022985
2006,USA,39_40,52190674519,53016353395,19620144408,28756284946,-2,-2,14692308708,14140062422,4927835700,14616222524
2006,USA,41_43,14634175615,4311471536,753697794,1045349635,-3,-3,322961256,354627309,430736538,690722326
2006,USA,44_49,52655424548,33112782353,29768279201,15714556231,-6,-6,27792387641,10448655458,1975891560,5265900773
2006,USA,50_63,109096986560,24017661078,11374152420,9711087645,-14,-14,3473762789,4006327440,7900389631,5704760205
2006,USA,64_67,27147020078,1223981632,623816199,449082004,-4,-4,280250186,364839777,343566013,84242227
2006,USA,68_71,60149568442,35848198186,10222332508,6793317996,-4,-4,4951604647,5113147944,5270727861,1680170052
2006,USA,72_83,102293175734,61412192493,37325767588,31897495653,-12,-12,27540753468,18535408904,9785014120,13362086749
2006,USA,84_85,483972810156,332670894064,119897971631,112262240316,-2,-2,35856862669,64427902921,84041108962,47834337395
2006,USA,86,3484278249,2611231315,1333097228,1506585238,-1,-1,519229762,1024306368,813867466,482278870
2006,USA,87,192923176272,86062236787,96253110273,59831749067,-1,-1,62140235863,46090332000,34112874410,13741417067
2006,USA,88_89,25495743802,77414094803,6169528743,5479713601,-2,-2,5621088010,3602300332,548440733,1877413269
2006,USA,90_97,143732468547,84495358529,25554047708,20143049990,-8,-8,10413909513,14142833171,15140138195,6000216819
2006,USA,all,3782392284220,2180515393777,1085689807152,764561918290,-2,-2,635458350014,461477058013,450231457138,303084860277
2007,CAN,01_05,3920170405,9527243601,2312938760,6506737309,2307225599,6231023340,-5,-5,5713161,275713969
2007,CAN,06_15,10267207481,15478882013,7451045726,5749142018,6838568925,4939580247,-10,-10,612476801,809561771
2007,CAN,16_24,12459232379,8935911827,8034550055,7617160190,7514359360,7290109932,-9,-9,520190695,327050258
2007,CAN,25_26,3762702458,6843750253,2358958551,1779664436,2336266098,1700888067,-2,-2,22692453,78776369
2007,CAN,2709,22578568430,39664050080,1732423768,39330229954,1066737418,39330229954,-1,-1,665686350,0
2007,CAN,28_38,32597486742,28076789317,18825623617,18521350937,18575784004,18133121579,-11,-11,249839613,388229358
2007,CAN,39_40,18522533757,16501483911,14665944134,14831988102,14447976188,14250273621,-2,-2,217967946,581714481
